pid;uid;name;events
89747;4086;powershell.exe;{RAM:[alloc, write, release, alloc, cache, release]# DISK:[close, mount, open, truncate, unlink, sync]# CPU:[mul, mul, pop, jump, pop]# CPU:[sub, add]# DISK:[append, fsync, unlink]# CPU:[ret, mov, jump, xor, mul, cmp]# CPU:[shift, dec, jmp, mod]}
49905;98;ipconfig.exe;{RAM:[copy, memcpy, load, write, fetch, malloc, copy, free]# DISK:[sync, unlink, commit, write, unlink]# CPU:[jump, sub, div, div, push, add]# RAM:[store, alloc, memcpy, cache, cache, load, alloc, cache]}
58442;1024;java.exe;{CPU:[call, push, inc, dec, xor]# CPU:[dec, mod, inc, mod, test]# RAM:[copy, fetch, copy, load]}
77259;731;calc.exe;{RAM:[calloc, move, load, memcpy, store, release, write, read]# RAM:[malloc, alloc, store, read, cache]# DISK:[commit, sync, unlink]# RAM:[store, release, write, alloc, release, malloc]}
7208;731;taskmgr.exe;{RAM:[fetch, alloc, move, free, memcpy, store, memcpy]# CPU:[loop, mov, cmp, push, push, jump]# CPU:[mov, div, pop]# RAM:[calloc, malloc, store, read, alloc, alloc, calloc, free]# RAM:[fetch, copy, release, memcpy, release]# DISK:[close, close, seek, mount, unlink, append, close]}
74448;4086;taskmgr.exe;{CPU:[jmp, pop, sub, loop, add, cmp, xor, jmp]# CPU:[pop, loop]# DISK:[fsync, read, rename, flush, flush, append, open]# DISK:[close, seek, commit]# DISK:[mount, unlink, write, close, sync, append, sync]}
95762;4086;notepad.exe;{CPU:[xor, jump, jmp, shift, cmp]# CPU:[mul, jump]# CPU:[sub, jmp]# RAM:[load, alloc, cache, release, load, calloc]# DISK:[flush, rename, flush]# RAM:[fetch, malloc, move, cache, read, calloc, copy, alloc]}
90715;642;netstat.exe;{RAM:[memcpy, malloc, write, memcpy, free, cache, read]# RAM:[malloc, load, move, load, cache, move, alloc]# CPU:[dec, shift, push, mov, sub, div]# CPU:[push, dec, mul]# DISK:[unlink, seek, fsync]# DISK:[seek, write, write, unlink, mount, sync, write, append]}
45317;642;wmic.exe;{DISK:[flush, truncate]# DISK:[commit, open, rename, close, close, seek]# RAM:[malloc, write, read, load]}
8152;56;ping.exe;{RAM:[cache, copy, store, write, malloc]# CPU:[inc, cmp, jmp, div, push, jmp, cmp, test]# RAM:[store, store, copy, read, free]}
5613;98;diskpart.exe;{CPU:[jmp, inc, mod, pop, loop]# CPU:[loop, ret, push, sub, mul]# DISK:[read, append]}
86221;87;python.exe;{DISK:[truncate, open, close, flush, append, close, write]# RAM:[write, store]# DISK:[sync, rename, truncate, sync, write]# CPU:[mov, test, mod, loop, dec, mov]# DISK:[truncate, flush, open, flush, read, sync, write]# RAM:[read, memcpy, store, release, read, store, copy, free]# RAM:[load, store, malloc]}
70763;87;ssh.exe;{RAM:[fetch, memcpy, alloc, copy]# RAM:[store, free, free]# DISK:[commit, rename, rename, truncate, read, mount, read]# RAM:[malloc, alloc, write, fetch, calloc]# DISK:[unlink, truncate, seek, write, open]}
43386;642;regedit.exe;{RAM:[fetch, move, release, free, read, release]# CPU:[jump, jmp]# RAM:[alloc, release, fetch]# CPU:[mod, shift, mov, ret, xor]# RAM:[write, malloc, store, calloc]# DISK:[seek, read, unlink, read, fsync, truncate, unlink]}
39398;731;powershell.exe;{CPU:[ret, loop, cmp, add, ret, mov, test, jump]# DISK:[seek, open, append, rename, fsync, flush, truncate, fsync]# DISK:[read, append, rename, append, append, append, close, rename]# CPU:[jmp, pop]}
18477;219;taskmgr.exe;{DISK:[sync, flush, seek, rename, commit, seek]# CPU:[mul, jump, mul, sub, jump]# DISK:[mount, read, flush, mount, open, mount, append, flush]# DISK:[unlink, close]# DISK:[fsync, fsync, close, open, append]# RAM:[calloc, move]}
93398;731;powershell.exe;{DISK:[append, write, sync, unlink, close, commit, sync]# RAM:[cache, cache, calloc, fetch, cache, load, read, move]# DISK:[open, sync, truncate, fsync, flush, flush, mount]# RAM:[read, move]# DISK:[read, read, fsync, fsync]# RAM:[malloc, cache, malloc]# DISK:[flush, rename, append, commit]}
26352;333;calc.exe;{CPU:[mul, push, xor, add, loop, add]# RAM:[load, fetch, malloc, free, cache, read, calloc]# CPU:[test, mov, div, mul]# RAM:[memcpy, memcpy]}
12706;25;cmd.exe;{DISK:[read, sync, seek, seek, truncate, seek, read, sync]# RAM:[move, memcpy, free, malloc, load, release]# RAM:[move, fetch, release, copy]# CPU:[inc, pop, jmp]# DISK:[flush, unlink, append, write, commit, read, write]# RAM:[cache, fetch, move, write, release, load]}
50484;1024;wmic.exe;{RAM:[cache, release, load, malloc, release, free, calloc]# CPU:[cmp, mul]# RAM:[alloc, release, malloc, cache, cache, store, alloc]# DISK:[mount, sync, truncate]# RAM:[release, move, alloc, memcpy]# RAM:[alloc, load, read, read, calloc, read, memcpy]# DISK:[open, read, seek, truncate, sync, open, seek]}
11419;56;control.exe;{CPU:[mul, mov, add, ret]# RAM:[free, release, alloc, fetch]# CPU:[cmp, sub, cmp, xor, inc]# RAM:[malloc, free, cache, move, memcpy, calloc, release, free]# CPU:[sub, sub]# DISK:[commit, seek]}
69086;98;ssh.exe;{CPU:[loop, jmp, div, add, pop, ret]# CPU:[jmp, xor, inc]# DISK:[write, unlink, truncate, commit]# CPU:[sub, xor, sub, push, xor, loop]}
54777;731;cmd.exe;{RAM:[alloc, copy, malloc, read, copy]# CPU:[jump, shift, jmp]# CPU:[mov, pop, loop, push]# RAM:[read, release, store, memcpy, free, write, release, release]}
11670;25;java.exe;{CPU:[xor, add, shift, test, cmp, loop, jmp]# RAM:[write, copy, move]# CPU:[pop, jump, shift, xor, test, shift, dec]# DISK:[rename, close]# CPU:[test, shift, test, div, jmp]# RAM:[cache, release, alloc, malloc, copy]# DISK:[flush, sync, flush, sync, truncate, truncate, open, open]}
46962;25;cmd.exe;{DISK:[append, sync, read]# DISK:[read, sync, sync]# RAM:[copy, release, memcpy, copy, read]# DISK:[close, flush, append, open, sync, write, sync]# RAM:[alloc, copy, malloc]# DISK:[close, truncate, commit, seek, append, mount, commit]}
76610;1024;chrome.exe;{DISK:[read, unlink]# RAM:[fetch, fetch, fetch, alloc, cache, store]# DISK:[append, sync, mount, seek, truncate, fsync, flush, truncate]# RAM:[copy, read, store, read, write, memcpy, load]# CPU:[loop, div, mod, inc, test, ret, mov, cmp]# DISK:[fsync, read]# DISK:[unlink, fsync, sync, unlink, rename, write, truncate, truncate]}
57955;87;diskpart.exe;{RAM:[cache, read, read, release, malloc, store]# CPU:[call, push]# RAM:[memcpy, malloc, alloc, copy, fetch, copy]}
64492;219;diskpart.exe;{CPU:[xor, add, jump, mov, cmp, add, div]# CPU:[jump, inc, add, mul, jmp, mod, sub]# RAM:[alloc, move, calloc, read]# RAM:[malloc, move, store, alloc, alloc, alloc, free]# CPU:[cmp, div, ret, add, mod]# CPU:[add, test]}
83846;1024;notepad.exe;{RAM:[alloc, cache, malloc, memcpy, cache, alloc, load, memcpy]# DISK:[unlink, flush, append, rename, close]# DISK:[seek, close, rename, unlink]# RAM:[memcpy, write, calloc, malloc, calloc, load, load, cache]}
87045;98;java.exe;{DISK:[append, mount, seek, close, sync, truncate, append, rename]# CPU:[pop, push, dec, xor]# RAM:[memcpy, write, load, cache]# DISK:[truncate, truncate, open, fsync, sync]# RAM:[copy, free, malloc, memcpy, release, load, copy, free]# RAM:[memcpy, release, free, malloc, store, malloc]}
71800;731;diskpart.exe;{RAM:[fetch, free, cache, cache, release, load, copy, store]# CPU:[add, loop, test]# RAM:[fetch, read, copy, move, load, free]# CPU:[shift, ret, cmp, push, pop, xor, shift, inc]}
70298;25;java.exe;{DISK:[mount, unlink, rename, seek, unlink, close, seek, commit]# CPU:[push, mod, loop, call, add, sub]# RAM:[load, alloc, calloc]}
79203;1024;ssh.exe;{DISK:[append, flush, close, append, read]# DISK:[mount, open, rename, unlink]# DISK:[open, seek, flush, truncate, seek, write, sync]}
18149;219;node.exe;{CPU:[sub, jump, add, pop]# RAM:[malloc, alloc]# DISK:[mount, flush]# RAM:[write, alloc, fetch]# DISK:[rename, open, open, open]}
89824;1024;ping.exe;{DISK:[fsync, rename, unlink, flush, write, rename, close, close]# CPU:[jump, xor]# DISK:[commit, seek, mount, fsync]# CPU:[dec, call, loop, push, jump]# DISK:[fsync, open, sync, read, rename]# DISK:[write, close, seek, truncate]}
47741;4086;ping.exe;{CPU:[dec, dec, pop, inc, mul, push]# DISK:[sync, seek, rename, commit, fsync, open, write, commit]# CPU:[div, mul, test, pop]# RAM:[store, store, calloc, malloc, free, memcpy, fetch, memcpy]# CPU:[shift, jump, test, call, ret, div, shift, loop]# CPU:[loop, push, mod]# CPU:[jump, mul, inc, test, dec, shift, call, shift]}
33828;87;calc.exe;{CPU:[push, jmp, div, jmp, loop, mod]# CPU:[mov, sub]# RAM:[free, write, move, release, cache, free]# CPU:[xor, inc, mul, shift, test, sub, pop, inc]# CPU:[inc, mov, ret, jump, jump, shift, loop]# CPU:[div, call, cmp, push, xor, jmp, ret]}
69645;25;services.exe;{RAM:[write, malloc, load, malloc, alloc, read, alloc, store]# DISK:[flush, sync, mount, unlink, seek, fsync, open, read]# DISK:[rename, close, flush]# CPU:[push, jump, test]# RAM:[store, fetch, cache, fetch, alloc, move, move, write]# CPU:[inc, pop, mov, add, pop, push, cmp]# CPU:[cmp, pop, xor, shift, dec, xor]}
11182;25;control.exe;{DISK:[append, append, write, open, open, write]# RAM:[cache, alloc]# DISK:[write, open, append, commit, read, sync]# RAM:[write, fetch, free, release, alloc, copy, write, release]}
56115;314;control.exe;{CPU:[sub, jmp, test, xor, jump, call, div]# DISK:[flush, sync, commit, write, rename, unlink]# RAM:[malloc, fetch, cache]# RAM:[calloc, read]# RAM:[move, copy, malloc]# RAM:[read, fetch, malloc, load, store]# DISK:[commit, fsync, close, write, unlink, fsync, flush]}
7502;56;regedit.exe;{CPU:[call, add]# CPU:[mod, jmp, xor, ret, test, ret, sub, cmp]# DISK:[open, unlink, seek, read]# DISK:[truncate, sync, append, rename]# RAM:[free, malloc]}
6329;56;notepad.exe;{DISK:[flush, mount, sync, open, close, append, open, unlink]# RAM:[write, copy, memcpy, memcpy, alloc, free, calloc]# RAM:[copy, write, read, write, free, release]# DISK:[read, append, read, write, seek, fsync, rename]# RAM:[free, free]# RAM:[read, write, copy, load, alloc]# CPU:[div, xor]}
70278;1507;node.exe;{RAM:[free, alloc, read, calloc, copy, memcpy, free, malloc]# DISK:[rename, open]# RAM:[write, memcpy, calloc, malloc, cache, free]# RAM:[read, free, copy, move, malloc, malloc, malloc, write]}
85101;333;mvn.exe;{DISK:[commit, seek, append, close, truncate]# DISK:[mount, open, append, sync, append, read, seek]# CPU:[dec, jump]# CPU:[div, sub, test, add]}
59967;87;docker.exe;{RAM:[store, release, calloc, read, calloc, malloc]# DISK:[fsync, commit, unlink, write, read, flush]# RAM:[copy, store]# CPU:[div, mov, mul, push, pop, dec, push, dec]}
55191;98;mvn.exe;{DISK:[unlink, unlink, sync, fsync, write]# DISK:[append, sync, append]# CPU:[loop, loop, div]# DISK:[open, truncate, truncate, sync, rename, read, fsync, sync]}
31625;98;java.exe;{CPU:[mod, mod, loop]# DISK:[seek, unlink, unlink]# RAM:[fetch, write, free]# DISK:[fsync, truncate, append, close, mount, fsync, seek, read]# DISK:[flush, open, open]# DISK:[mount, open, sync, write, mount, mount, rename, sync]}
50072;314;mvn.exe;{CPU:[cmp, add, pop, div, mul, loop, shift]# CPU:[pop, call, div, dec, call, pop, jmp]# CPU:[mod, ret]# DISK:[flush, sync, mount, append, seek]# RAM:[store, cache, copy, move, cache]# DISK:[append, seek, flush, sync, truncate, truncate]}
30420;25;notepad.exe;{DISK:[append, open, commit]# DISK:[sync, close, flush]# DISK:[write, rename, unlink, commit, read, close, read, rename]# DISK:[write, open, open, read, append, seek]# RAM:[move, free, load, write]}
5825;56;explorer.exe;{DISK:[read, commit, write, write, truncate, append, read]# CPU:[call, push, test, div, jmp, cmp]# CPU:[ret, div]# RAM:[move, calloc, cache, malloc, read, release, release]# RAM:[malloc, fetch, copy, move]# DISK:[fsync, close, truncate, open, mount, fsync, commit, append]}
37437;98;netstat.exe;{DISK:[seek, unlink, read, fsync, read, write]# RAM:[write, load]# DISK:[sync, rename, unlink, sync, unlink, truncate, close, write]# DISK:[truncate, open, write, seek, sync, write]# RAM:[malloc, calloc, malloc]# DISK:[sync, fsync, flush, write]}
53568;1024;powershell.exe;{DISK:[unlink, fsync, unlink, append, fsync]# CPU:[shift, div, shift, pop, shift, cmp, test]# DISK:[write, write, commit, fsync, flush, truncate]# DISK:[commit, open, commit, commit, seek, sync, truncate]}
21948;333;explorer.exe;{CPU:[add, test, mul, shift, test, dec, cmp]# DISK:[read, write, sync, flush, rename, close, flush]# RAM:[calloc, release]}
31829;87;mvn.exe;{DISK:[mount, commit, seek, rename]# CPU:[sub, xor, test, call]# DISK:[close, mount, unlink, truncate]# RAM:[free, store, memcpy, cache, release, release]# CPU:[mov, ret, div, jump, test, push, cmp]# DISK:[read, read, unlink, rename, unlink, write, append]# RAM:[release, move]}
91924;333;calc.exe;{DISK:[open, close]# RAM:[fetch, release, cache, alloc, write, release, memcpy, alloc]# DISK:[sync, rename, seek]# CPU:[ret, mod, xor, mov, push, dec, push]# CPU:[cmp, ret, push, inc, xor, div, inc, mod]}
28624;25;netstat.exe;{CPU:[test, mod, jmp, inc, sub, mov, shift, pop]# RAM:[move, copy, fetch, alloc, malloc, load, memcpy, read]# DISK:[commit, commit, fsync, read, close, write, append]# RAM:[calloc, free, store, malloc, calloc, write, cache]}
52589;642;cmd.exe;{CPU:[test, cmp, shift]# RAM:[fetch, memcpy]# CPU:[test, xor]}
92717;56;notepad.exe;{RAM:[malloc, alloc, malloc]# CPU:[push, div, jmp, xor, sub, shift, xor]# CPU:[xor, shift, inc, pop, add, div, ret]# CPU:[pop, pop, push, call, pop, ret, push]}
20455;1507;control.exe;{CPU:[push, xor, dec, add, pop, loop, shift]# RAM:[write, write, malloc, memcpy, copy, cache, malloc]# CPU:[shift, push, add, mov]}
37456;87;services.exe;{RAM:[move, copy, move]# DISK:[flush, append]# CPU:[pop, jump, pop, inc]# CPU:[sub, jmp, call, mod, mul, mul, add]# DISK:[unlink, sync, unlink]# DISK:[read, close, commit, commit]}
23093;25;diskpart.exe;{CPU:[mod, mod, shift, mov, shift]# DISK:[rename, read, commit]# RAM:[free, copy, cache]# CPU:[push, mul, mul, ret, cmp, add]}
81510;1024;services.exe;{RAM:[malloc, release, alloc, load, read, cache, cache]# DISK:[truncate, close, flush]# RAM:[free, free, calloc, load, malloc]# DISK:[commit, flush, flush, mount, flush, append]}
48718;87;ftp.exe;{RAM:[move, load, memcpy, read, copy]# RAM:[calloc, store, calloc, load, alloc, load, free, memcpy]# DISK:[sync, commit, read]# DISK:[unlink, seek, append, mount]# CPU:[add, mov, dec, call]# DISK:[truncate, rename, commit, unlink, commit, mount, append]# DISK:[seek, flush, commit, sync, rename, commit, fsync, sync]}
37243;219;ipconfig.exe;{DISK:[fsync, fsync]# RAM:[store, read, load, fetch, write]# DISK:[flush, seek, seek, rename, commit, rename]# DISK:[mount, read, truncate, truncate]# RAM:[load, load, memcpy]}
95746;98;diskpart.exe;{DISK:[truncate, sync, sync, append, commit]# DISK:[commit, mount, append, seek, sync, close]# CPU:[add, shift, mov, sub, mul]# RAM:[fetch, write, write, read, calloc, free]# DISK:[rename, close, append, write]# RAM:[fetch, release, store, cache, cache]}
95506;219;notepad.exe;{CPU:[jmp, shift, add, div, mod, test]# DISK:[mount, commit, close, open]# CPU:[pop, cmp, dec]# DISK:[sync, commit, truncate, unlink, seek, mount, unlink]# CPU:[inc, shift, shift, mov, xor, test, inc]}
40845;25;taskmgr.exe;{CPU:[ret, shift, mul, test, ret, mov, call, inc]# RAM:[load, read]# CPU:[sub, xor, ret, inc]# DISK:[sync, close, read, rename, sync]# RAM:[calloc, write, malloc, cache, calloc, calloc]}
32785;642;diskpart.exe;{DISK:[rename, close, sync]# DISK:[seek, open, sync, flush, unlink, truncate, unlink, flush]# CPU:[mul, add, mul, jump, loop, ret, mov]# RAM:[store, write, calloc, move, malloc, free]# CPU:[pop, jmp, dec, jump, test, loop, dec, jmp]}
49389;4086;explorer.exe;{RAM:[cache, alloc, read, free]# DISK:[flush, mount, mount, open, mount]# CPU:[push, mod, jmp, mod, xor, xor, div]# DISK:[open, read]}
25813;1024;java.exe;{DISK:[write, append, close, fsync, close]# CPU:[xor, div, loop, pop, push]# RAM:[fetch, cache, alloc, malloc, cache]# CPU:[xor, mod, loop, ret, inc]# DISK:[truncate, commit]# DISK:[append, fsync, append, mount, rename, append]}
49164;98;regedit.exe;{DISK:[mount, fsync, truncate]# DISK:[read, commit, unlink, fsync]# CPU:[loop, push, add, xor, test]# RAM:[cache, copy, fetch, load, read]# RAM:[alloc, read, release, fetch, cache, fetch, store, write]}
40486;98;git.exe;{CPU:[mul, mul, inc, test]# CPU:[cmp, sub, mov, sub, sub, sub, mov]# RAM:[read, calloc, cache, store, cache, store, memcpy]# DISK:[flush, close, mount]# DISK:[unlink, flush, truncate, rename]}
43816;1507;control.exe;{RAM:[store, alloc, free]# DISK:[sync, sync, seek]# DISK:[open, rename, seek, fsync, seek, mount, append]# CPU:[mov, mul, mul, sub, xor, pop, mov, dec]# RAM:[write, move]# DISK:[commit, truncate, commit, commit, close, sync, fsync, unlink]}
10631;87;node.exe;{DISK:[truncate, flush, close, append]# RAM:[cache, write, load, memcpy, load]# RAM:[cache, write, copy, malloc, calloc]}
85022;731;gradle.exe;{DISK:[mount, close]# RAM:[move, cache, cache, malloc, malloc, release, calloc]# RAM:[alloc, memcpy, move, read, memcpy, store]# DISK:[unlink, sync, unlink]# DISK:[unlink, seek, truncate, open, commit, write]# RAM:[alloc, memcpy, free, memcpy, free, read, memcpy]}
23755;98;wmic.exe;{RAM:[load, release, read, store, load]# RAM:[free, move, copy, cache, alloc, alloc, write]# RAM:[store, write]# CPU:[ret, mod]}
49395;25;services.exe;{RAM:[release, free, free, copy, move]# CPU:[loop, jmp, inc, call]# RAM:[load, release, load, release, alloc]# CPU:[inc, push, pop]# CPU:[call, xor]# DISK:[open, flush, fsync, unlink, write]}
70521;333;control.exe;{RAM:[release, release, fetch, fetch]# RAM:[free, write]# CPU:[mul, jmp, cmp, add]# CPU:[jmp, dec, cmp, push]# RAM:[store, copy, release, write, store, free, move, copy]# DISK:[open, read, close, write]}
64188;642;netstat.exe;{RAM:[calloc, move, read, calloc, move, copy]# RAM:[malloc, calloc, write, alloc, copy, cache, store]# RAM:[copy, release, release, write, cache, fetch, store, calloc]# DISK:[flush, truncate, flush]# CPU:[xor, pop, ret, mov, mul, ret]}
94010;25;ftp.exe;{CPU:[mul, push, mod, cmp, push, jump]# DISK:[fsync, read, mount, read, write, close]# DISK:[commit, append, close, fsync]}
31840;25;ssh.exe;{CPU:[jmp, inc]# CPU:[cmp, pop, mul, mul, pop]# DISK:[write, flush, flush, write, unlink]}
84132;219;java.exe;{CPU:[inc, xor]# CPU:[sub, pop, pop]# CPU:[loop, ret, mul, div, sub]# DISK:[sync, unlink, commit, truncate, mount, open, rename]}
41107;219;git.exe;{DISK:[close, sync, flush, close, rename, mount, unlink, mount]# CPU:[ret, call, mov, div, jump, shift, push, inc]# CPU:[shift, pop]# DISK:[commit, close]# CPU:[shift, div]# DISK:[sync, open, sync, close, commit, write, seek]}
7816;333;ftp.exe;{DISK:[read, open, mount]# CPU:[div, mod, ret, jump, shift, jmp, jump, jump]# DISK:[open, rename]# RAM:[malloc, cache, alloc, malloc]# RAM:[move, move, calloc, cache, alloc, read, copy, free]# DISK:[append, commit, rename, close]# CPU:[add, add, dec, mov, xor, jump, dec]}
64623;314;taskmgr.exe;{DISK:[seek, close, flush, read, read]# CPU:[loop, push]# DISK:[commit, append, close, read]# RAM:[free, copy, fetch, write, alloc, move, store, write]# RAM:[alloc, memcpy, calloc, read]# RAM:[copy, calloc, malloc, read, memcpy, alloc, malloc]# DISK:[seek, rename, sync, seek, mount]}
72506;25;calc.exe;{RAM:[cache, calloc]# RAM:[load, fetch, load, fetch, calloc, cache, memcpy, move]# RAM:[memcpy, move]# CPU:[mul, jmp, mov, jmp]}
43416;731;python.exe;{CPU:[div, mod]# RAM:[release, store, cache, calloc, alloc, free, copy]# DISK:[truncate, truncate, truncate, append, close]# RAM:[cache, memcpy, move, move]# CPU:[cmp, mod]}
86476;25;docker.exe;{CPU:[mov, add, mul, div, cmp, ret, mod, add]# RAM:[release, move, load, malloc, calloc]# RAM:[calloc, move]# DISK:[flush, truncate]}
2285;1024;chrome.exe;{DISK:[mount, fsync, truncate, commit, rename, rename, unlink]# DISK:[truncate, read, close]# DISK:[mount, write, commit, close]}
98860;87;regedit.exe;{DISK:[seek, unlink, flush, mount, append, read, truncate]# CPU:[dec, mul, shift, test, cmp, sub]# DISK:[close, flush, read, open]# DISK:[append, seek, rename, truncate, mount]# DISK:[truncate, sync, fsync, open, truncate, close, rename, sync]# RAM:[memcpy, malloc, alloc, move, alloc]}
48276;1507;control.exe;{DISK:[fsync, read, truncate]# CPU:[ret, add, div, jmp, cmp, jump, xor]# RAM:[read, cache, copy]# DISK:[sync, truncate, close, mount]# DISK:[sync, append, sync, open, append, truncate, seek, commit]# RAM:[store, calloc, copy, free]# RAM:[memcpy, load, move, store]}
75445;4086;chrome.exe;{CPU:[dec, cmp, mul]# RAM:[store, malloc, calloc, memcpy]# RAM:[malloc, alloc, copy, memcpy, move, fetch]# RAM:[memcpy, fetch, load, write, malloc, write]}
92604;1507;services.exe;{RAM:[alloc, cache, fetch, store, calloc, write, release]# DISK:[write, rename, commit, commit, append, sync, mount]# RAM:[load, move, cache]# RAM:[store, write, calloc, store, calloc, malloc, cache, load]# CPU:[mod, loop, jmp, shift, xor, add]# CPU:[cmp, dec, jmp, call, sub, div]# RAM:[free, release, read, write, calloc, memcpy, store, move]}
62411;1507;diskpart.exe;{CPU:[jump, jump, jmp, push]# DISK:[close, flush, mount, rename, open, commit, read, append]# RAM:[copy, read, move, malloc, copy]# RAM:[malloc, memcpy, read, write, calloc]}
83169;642;explorer.exe;{CPU:[cmp, cmp, pop, ret, add, mul, inc, xor]# RAM:[free, store, calloc, copy, cache, cache, memcpy]# RAM:[store, store]# RAM:[cache, read, store, free]# DISK:[sync, seek, commit]}
57433;4086;regedit.exe;{DISK:[read, append, read, seek, open, unlink, close]# CPU:[pop, mov, mul, div, jump]# DISK:[fsync, unlink, sync, append, close, open]# DISK:[rename, truncate, unlink]# DISK:[read, write]# RAM:[memcpy, release, calloc, malloc]}
86130;1024;node.exe;{CPU:[test, loop, inc, inc, ret, jump, mul]# CPU:[call, shift, push, cmp, dec]# RAM:[malloc, copy, load, load, memcpy]# RAM:[fetch, copy]}
79989;25;mvn.exe;{CPU:[mov, mov, div, jmp, mul, loop, test]# RAM:[write, alloc, move, malloc]# DISK:[mount, write, rename, mount]# DISK:[read, unlink, flush, open, write, sync, mount, commit]# DISK:[truncate, rename, open]}
99708;1024;gradle.exe;{DISK:[append, mount, append, append, sync, unlink]# RAM:[store, move, read, fetch, read, store, store, load]# DISK:[mount, open, rename, close, flush, open]# RAM:[calloc, cache, copy]# RAM:[fetch, write, store, release, cache, calloc, move]}
23001;314;ftp.exe;{DISK:[rename, commit, fsync, seek]# RAM:[memcpy, free, load, release, write]# RAM:[store, move, fetch]}
61260;87;explorer.exe;{CPU:[inc, push]# RAM:[release, free, calloc, load, move]# RAM:[malloc, write, release]}
86510;56;wmic.exe;{RAM:[alloc, store, store]# RAM:[store, cache, load, write, free, store]# RAM:[memcpy, malloc, fetch, load, write, cache, copy]# RAM:[store, fetch, free, move, malloc, store, alloc]# CPU:[jump, ret, dec, dec, dec, ret, add, mov]# RAM:[memcpy, move, load, release, fetch]# RAM:[write, malloc, cache, cache, read, alloc]}
69686;56;diskpart.exe;{CPU:[call, xor, cmp, pop, loop]# CPU:[add, loop, div, push]# RAM:[move, fetch, malloc, memcpy, write, load, memcpy, fetch]}
87844;98;mvn.exe;{RAM:[copy, store]# DISK:[commit, unlink, seek, truncate]# DISK:[append, mount, unlink]# DISK:[sync, seek, write, append, seek, flush, commit, fsync]}
50995;87;notepad.exe;{RAM:[move, malloc, read, malloc]# CPU:[div, loop, sub, mod, loop, mov, push, mov]# CPU:[ret, shift, call, jmp, inc]}
41232;1507;powershell.exe;{DISK:[write, close, rename]# RAM:[calloc, calloc, free, malloc, copy, calloc]# DISK:[append, sync, open, flush, unlink]# CPU:[shift, test, xor, dec, dec, jmp, shift, sub]# RAM:[fetch, alloc]# CPU:[ret, cmp, push, mul, cmp, xor]}
45373;87;ipconfig.exe;{CPU:[push, cmp]# CPU:[loop, pop, call, test, pop, xor]# RAM:[release, malloc, free, store, fetch]# DISK:[close, commit, sync, append, rename, fsync, write, close]# RAM:[read, free, memcpy, calloc, release, malloc]# CPU:[sub, loop, xor, dec, shift, dec, ret]# CPU:[add, jmp, call, inc, call]}
87838;731;ping.exe;{DISK:[close, rename, rename, write]# CPU:[jmp, mod, shift, mov, div, mul]# CPU:[jump, cmp, call, mul, push, call, inc]# CPU:[mod, mul, div, mov, test, ret, mov, jump]# RAM:[move, release, load, cache, calloc, calloc, store, fetch]# RAM:[malloc, load, cache, store, memcpy, free, alloc]}
49223;1507;chrome.exe;{RAM:[write, copy]# CPU:[ret, inc, mul, cmp, mod, loop, cmp, jmp]# CPU:[inc, jump, sub, cmp, ret, ret, div]# DISK:[flush, append, fsync, close, sync, truncate]# RAM:[write, copy, calloc, load, release, fetch, write, load]}
50169;1507;taskmgr.exe;{CPU:[push, jmp]# CPU:[xor, inc, push]# CPU:[div, call]# RAM:[copy, free, cache]}
1596;1024;notepad.exe;{RAM:[cache, load, fetch, fetch, read, memcpy, move, read]# RAM:[malloc, fetch, cache, write, copy, free, calloc]# RAM:[alloc, memcpy, move, store, read]# RAM:[malloc, fetch, memcpy, release, write]# DISK:[read, write, append, read, seek]# RAM:[copy, release, copy, cache, copy, read]# DISK:[write, truncate, sync, fsync]}
75375;1024;explorer.exe;{DISK:[sync, fsync, mount]# DISK:[rename, sync, mount, commit]# RAM:[load, write, move, move, write]# RAM:[store, memcpy]}
89843;1024;netstat.exe;{RAM:[load, calloc, calloc, move, read, move, memcpy, memcpy]# RAM:[read, free, load, alloc, store, release, malloc]# CPU:[loop, sub, div, ret, mul, dec, ret]}
75318;87;ipconfig.exe;{DISK:[commit, sync, append]# CPU:[push, call, div, inc, xor]# CPU:[xor, mod, jump, inc, call, mod]# CPU:[call, div, shift]# DISK:[rename, seek, truncate, close, truncate, append, unlink]# RAM:[read, alloc, release, release, move, free]}
26181;219;node.exe;{DISK:[mount, flush, open, fsync, commit, open, write, seek]# RAM:[fetch, free, calloc, store]# CPU:[pop, inc, push, mod, mov]# CPU:[dec, div, add, call, mul, pop, sub, mul]}
19831;642;ping.exe;{CPU:[inc, dec, jmp, mov, test, mov]# DISK:[flush, unlink]# DISK:[write, append, append, write, fsync]# RAM:[read, free, read, store, cache, copy, fetch]}
7568;98;services.exe;{CPU:[mod, add, inc, mul]# RAM:[copy, calloc, free, calloc]# DISK:[truncate, commit, unlink, flush, flush, append, sync]}
73318;56;powershell.exe;{RAM:[release, cache, fetch, fetch, release, malloc, cache, release]# CPU:[mod, push]# CPU:[inc, mov, loop, xor]# CPU:[test, xor, sub, xor, xor, call, push]# DISK:[sync, close, fsync, close, close, append, unlink, rename]# RAM:[release, store, write, calloc]# CPU:[ret, push, ret, sub]}
